"id_releve","YR.REL","x_l93","y_l93","ELEV","surface","meta_original_id_rel"
9589576,2008,1003696.909,6466060.535,2426,20,669841
9590014,2008,993564.777,6457764.686,2509,20,669874
9591414,2018,951718.849,6464866.235,2258,40,1487461
9591522,2008,980832.536,6437882.793,2533,25,669157
9593420,2017,995351.9601348,6420181.633289,2367,10,1359548
9594056,2017,976056.465546,6432186.671412,2570,100,1453816
9595949,2014,1004951.4618,6486363.7224,2601,50,1028053
9597354,2012,925417.0062,6409871.355,2320,100,929092
9597913,2000,967143.574,6446938.026,2595,NA,672639
9603214,2002,999645.443,6363711.876,2369,NA,389940
9612409,2004,1001104.333,6423030.578,2265,NA,573742
9612410,2004,1000856.463,6423061.64,2348,NA,573748
9613761,2016,933150.43,6456055.56,2487,30,1205052
9614935,2015,995209.9978698,6389392.310161,2280,40,1072919
9615357,2008,1010842.956,6468113.66,2454,25,669938
9615385,2009,1011564.375,6485052.83,2727,NA,692015
9615401,2002,996570.283,6363549.113,1929,NA,391204
9615458,2010,966297.255,6485666.488,2543,NA,753802
9617366,2009,1011567.179,6484480.541,2674,NA,692021
9617446,2009,987699.624,6518923.246,2417,NA,694718
9620544,2007,939183.459,6431150.468,2260,NA,639464
9620745,2013,952636.7124,6445922.5656,2266,30,944698
9623354,2008,1003991.135,6485280.434,2554,NA,657818
9623391,2008,1010896.261,6468150.365,2471,25,669939
9623863,2009,1011579.409,6484978.533,2722,NA,692012
9623883,2010,966782.244,6485970.554,2724,NA,753913
9626304,2009,939621.104,6436738.012,2649,NA,693508
9626562,2013,948469.482,6460511.2758,2566,30,958947
9626592,2016,992068.289,6470830.473,2666,16,1204931
9630563,2002,1002376.895,6364385.126,2376,NA,390085
9632184,2007,939456.842,6430083.643,2256,NA,639460
9646995,2008,928541.007,6398349.071,2272,NA,655470
9648258,2013,1021389.5112,6481524.1668,2514,36,944440
9648285,2001,996394.713,6359935.438,2486,50,388436
9648565,2016,992001.077,6470934.046,2757,16,1205615
9650716,2018,918925.3000586,6394114.742149,2064,50,1451397
9651337,2007,1016601.338,6477828.307,2659,30,628583
9651514,2009,995559.801,6483689.008,2444,NA,694952
9652528,1991,967925.73,6445903.29,2558,NA,405477
9654056,2011,1015125.927,6410462.972,2390,NA,866777
9654182,2004,1003078.847,6423119.287,2309,NA,575471
9654688,2004,993720.613,6420856.909,2275,NA,575597
9654697,2004,993819.519,6420964.644,2254,NA,575598
9654750,2004,1001219.845,6420949.543,2382,NA,575637
9655952,2009,964590.899,6355351.094,2131,30,697475
9657871,2019,1014774.697,6488312.997,2702,NA,1548392
9657875,2019,1015209.94,6488224.03,2792,NA,1548451
9658619,1997,992681.825,6342312.956,2296,NA,386904
9658624,1997,993200.334,6342406.088,2527,NA,386919
9658680,2002,1001436.325,6364049.694,2311,NA,389989
9658966,2010,954227.183,6450876.218,2467,NA,755220
9659599,2001,998694.097,6358250.404,2350,30,388463
9659629,2001,996538.597,6356681.089,2402,30,388559
9665128,2016,983977.8190801,6476564.762329,2247,9,1204925
9667266,2009,995182.127,6517360.517,2443,NA,693172
9667913,2002,996488.025,6362305.073,2320,NA,391197
9668556,2013,1019912.184,6483543.7632,2071,100,953993
9672938,2008,1017544.85,6413402.151,2221,NA,657077
9687251,2004,1001441.132,6422206.208,2270,NA,575298
9690034,2004,999427.358,6422795.664,2601,NA,574926
9692166,2004,991189.496,6414215.55,2430,NA,575057
9694070,2004,997754.492,6421414.544,2476,NA,575114
9694544,2004,1001547.363,6421717.963,2417,NA,575306
9694561,2004,1005025.514,6423253.295,2728,NA,575510
9695839,2019,995752.9661402,6427171.91877,1934,50,1538270
9695857,2002,956690.111,6415946.926,2557,NA,410726
9696199,2014,939349.8226973,6433354.501717,2551,100,1053116
9696255,2008,1005982.247,6504948.565,2440,NA,662995
9696284,2004,991577.154,6414402.77,2532,NA,575061
9696345,2018,936759.814,6434424.152,2420,100,1487207
9696586,2011,933702.159,6455061.392,2373,NA,883580
9696794,2019,1009014.23,6490134.33,2631,NA,1548514
9697503,2008,994884.516,6437372.564,2671,25,669202
9697902,2016,969455.3638582,6442313.288303,2488,100,1454079
9698236,2016,985014.6854129,6476786.523472,2354,16,1204901
9702817,2004,999831.257,6426771.077,2435,NA,574460
9705362,2002,954783.05,6415718.692,2148,NA,570588
9705577,2003,972921.382,6444872.255,2379,NA,571265
9706154,2004,989159.384,6417575.586,2349,NA,573826
9706160,2004,989238.066,6417661.29,2320,NA,573831
9706309,2004,990120.644,6414233.823,2553,NA,574226
9706310,2004,990103.831,6414304.092,2513,NA,574227
9706311,2004,990124.011,6414376.08,2526,NA,574229
9706315,2004,990154.906,6414493.599,2527,NA,574233
9709144,2004,1004037.332,6423279.065,2607,NA,575419
9722950,2002,1004598.541,6367945.724,2493,NA,389785
9723041,2009,983454.746,6366510.414,2474,NA,693656
9723142,2002,996335.087,6354200.114,2318,NA,390514
9723678,2004,991528.931,6419825.387,2426,NA,575743
9725878,2010,930080.113,6443498.349,2059,NA,790820
9728353,2012,924683.0376,6413159.3604,2212,60,929047
9728550,2010,929644.107,6433874.915,2300,NA,758041
9730384,2014,973150.5028013,6444503.693007,2361,100,1053161
9743988,2010,949494.131,6411495.277,2142,NA,753658
9745894,2003,1013228.645,6492112.437,2480,NA,494535
